Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.130-200.175.2.130-80-43902-6,200.175.2.130,43902,192.168.3.130,80,6,9/1/2020 16:31,4017,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,14936.51979,1991.535972,573.8571429,766.9368572000001,1904.0,10.0,2577.0,859.0,1023.74362,2040.0,224.0,1800.0,600.0,923.274607,1664.0,10.0,0,0,0,0,128,144,995.7679861,995.7679861,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-192.168.20.2-51392-53-17,192.168.20.133,51392,192.168.20.2,53,17,4/2/2020 18:23,3490,1,3,36.0,610.0,36,36,36.0,0.0,419,36,203.3333333,196.0212574,185100.2865,1146.131805,1163.333333,1841.283882,3289.0,62.0,0.0,0.0,0.0,0.0,0.0,3490.0,1745.0,2271.226981,3351.0,139.0,0,0,0,0,8,24,286.5329513000001,859.5988538999999,36,419,136.4,166.1694918,27612.3,0,0,0,0,0,0,0,0,3,170.5,36.0,203.3333333,0,0,0,0,0,0,1,36,3,610,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-23.114.99.60-0-0-0,23.114.99.60,0,192.168.3.130,0,0,10/1/2020 5:56,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-1026-32736-6,200.175.2.130,32736,192.168.3.130,1026,6,9/1/2020 17:41,33,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,40,0.0,60606.06061,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
185.127.17.56-192.168.20.133-443-45702-6,192.168.20.133,45702,185.127.17.56,443,6,5/2/2020 13:03,5032799,6,5,599.0,137.0,517,0,99.83333333,205.4511296,137,0,27.4,61.26826258,146.2406903,2.185662491,503279.9,1580466.449,5001342.0,16.0,5018626.0,1003725.2,2235331.562,5002395.0,290.0,31167.0,7791.75,6235.628243,14120.0,1561.0,0,0,0,0,120,124,1.192179541,0.993482951,0,517,61.33333333,149.0816331,22225.33333,0,1,0,0,0,0,0,0,0,66.90909091,99.83333333,27.4,0,0,0,0,0,0,6,599,5,137,-1,64240,3,0,31167.0,0.0,31167.0,31167.0,5001342.0,0.0,5001342.0,5001342.0,Normal
192.168.3.130-200.175.2.130-80-38727-6,192.168.3.130,80,200.175.2.130,38727,6,9/1/2020 16:33,18280,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,109.4091904,18280.0,0.0,18280.0,18280.0,0.0,0.0,0.0,0.0,0.0,18280.0,18280.0,0.0,18280.0,18280.0,0,0,0,0,0,64,0.0,109.4091904,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
173.132.250.128-192.168.3.130-0-0-0,173.132.250.128,0,192.168.3.130,0,0,10/1/2020 5:57,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-44225-6,192.168.3.130,80,200.175.2.130,44225,6,9/1/2020 16:31,61340561,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.978145603,0.163024267,6815617.889,20400000.0,61200000.0,8.0,56594.0,28297.0,3934.342131,31079.0,25515.0,61300000.0,10200000.0,25000000.0,61200000.0,783.0,0,0,0,0,104,232,0.04890728,0.1141169869999999,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,21797.0,0.0,21797.0,21797.0,61200000.0,0.0,61200000.0,61200000.0,Probe
192.168.20.133-192.168.20.2-57876-53-17,192.168.20.133,57876,192.168.20.2,53,17,5/2/2020 14:44,3671,1,3,32.0,502.0,32,32,32.0,0.0,345,32,167.33333330000005,160.736845,145464.4511,1089.621357,1223.666667,1742.733581,3230.0,86.0,0.0,0.0,0.0,0.0,0.0,3671.0,1835.5,2093.743179,3316.0,355.0,0,0,0,0,8,24,272.40533910000005,817.2160173999998,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000005,0,0,0,0,0,0,1,32,3,502,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-8395-36873-6,200.175.2.130,36873,192.168.3.130,8395,6,9/1/2020 17:32,30,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,60,0.0,66666.66667,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-35.176.232.241-47194-443-6,35.176.232.241,443,192.168.20.133,47194,6,5/2/2020 12:10,13663,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,146.38073630000005,13663.0,0.0,13663.0,13663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,73.19036815,73.19036815,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-204.182.74.201-0-0-0,204.182.74.201,0,192.168.3.130,0,0,10/1/2020 5:57,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-9065-38639-6,200.175.2.130,38639,192.168.3.130,9065,6,9/1/2020 17:32,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,60,0.0,133333.3333,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-6898-35273-6,200.175.2.130,35273,192.168.3.130,6898,6,9/1/2020 17:32,36,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,60,0.0,55555.55556,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
150.96.244.61-192.168.3.130-0-0-0,150.96.244.61,0,192.168.3.130,0,0,10/1/2020 5:57,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-48.128.83.212-0-0-0,48.128.83.212,0,192.168.3.130,0,0,10/1/2020 5:57,29,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,0,0.0,68965.51724,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-38595-6,200.175.2.130,38595,192.168.3.130,80,6,9/1/2020 16:29,7060,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,8498.583569,1133.144476,1008.571429,1238.372703,3026.0,9.0,4869.0,1623.0,1615.423474,3282.0,55.0,3979.0,1326.333333,2092.376958,3739.0,9.0,0,0,0,0,128,144,566.572238,566.572238,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-39.121.60.84-0-0-0,39.121.60.84,0,192.168.3.130,0,0,10/1/2020 5:56,25,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0.0,80000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-46122-6,200.175.2.130,46122,192.168.3.130,80,6,9/1/2020 16:31,4708,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,12744.26508,1699.2353440000002,672.5714286,839.9868763000001,2110.0,12.0,3103.0,1034.333333,1064.7959119999998,2252.0,278.0,2025.0,675.0,1044.251407,1879.0,16.0,0,0,0,0,128,144,849.6176720000001,849.6176720000001,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-28.208.119.123-0-0-0,28.208.119.123,0,192.168.3.130,0,0,10/1/2020 5:57,17,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-193.0.160.129-40048-443-6,192.168.20.133,40048,193.0.160.129,443,6,4/2/2020 18:26,143,1,1,0.0,53.0,0,0,0.0,0.0,53,53,53.0,0.0,370629.3706,13986.01399,143.0,0.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,6993.006993000001,6993.006993000001,0,53,35.33333333,30.59956427,936.3333332999996,0,0,0,1,1,0,0,0,1,53.0,0.0,53.0,0,0,0,0,0,0,1,0,1,53,-1,42515,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-192.168.20.2-50282-53-17,192.168.20.133,50282,192.168.20.2,53,17,5/2/2020 14:51,7422,1,3,33.0,719.0,33,33,33.0,0.0,377,33,239.6666667,182.1793988,101320.3988,538.9382916000002,2474.0,1532.506117,4009.0,944.0,0.0,0.0,0.0,0.0,0.0,7422.0,3711.0,421.4356416,4009.0,3413.0,0,0,0,0,8,24,134.73457290000002,404.2037187,33,377,157.0,171.48760890000003,29408.0,0,0,0,0,0,0,0,0,3,196.25,33.0,239.6666667,0,0,0,0,0,0,1,33,3,719,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-77.126.75.66-0-0-0,77.126.75.66,0,192.168.3.130,0,0,10/1/2020 5:57,35,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,0,0.0,57142.85714,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185.24.181.120-192.168.3.130-0-0-0,185.24.181.120,0,192.168.3.130,0,0,10/1/2020 5:57,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-34829-6,192.168.3.130,80,200.175.2.130,34829,6,9/1/2020 16:31,62657594,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.957585444,0.159597574,6961954.889,20800000.0,62600000.0,9.0,61646.0,30823.0,43190.08219,61363.0,283.0,62700000.0,10400000.0,25500000.0,62600000.0,229.0,0,0,0,0,104,232,0.047879272,0.1117183019999999,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,13011.0,0.0,13011.0,13011.0,62600000.0,0.0,62600000.0,62600000.0,Probe
192.168.3.130-7.199.143.83-0-0-0,7.199.143.83,0,192.168.3.130,0,0,10/1/2020 5:56,14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-8.164.187.64-0-0-0,8.164.187.64,0,192.168.3.130,0,0,10/1/2020 5:56,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-3232-40667-6,200.175.2.130,40667,192.168.3.130,3232,6,9/1/2020 17:32,5,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,60,0.0,400000.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-104.18.43.217-57398-80-6,192.168.20.133,57398,104.18.43.217,80,6,5/2/2020 12:08,-153,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-13071.89542,-153.0,0.0,-153.0,-153.0,0.0,0.0,0.0,0.0,0.0,-153.0,-153.0,0.0,-153.0,-153.0,0,0,0,0,0,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-74.125.193.154-47554-443-6,74.125.193.154,443,192.168.20.133,47554,6,5/2/2020 19:19,2053,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1461.276181,1026.5,1300.369371,1946.0,107.0,1946.0,1946.0,0.0,1946.0,1946.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,974.1841207999996,487.0920603999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-47.37.99.145-0-0-0,47.37.99.145,0,192.168.3.130,0,0,10/1/2020 5:56,12,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-52092-53-17,192.168.20.133,52092,192.168.20.2,53,17,5/2/2020 13:18,5818,1,3,32.0,559.0,32,32,32.0,0.0,438,32,186.3333333,219.8052168,101581.2994,687.521485,1939.333333,3314.077448,5766.0,2.0,0.0,0.0,0.0,0.0,0.0,5818.0,2909.0,4111.118826,5816.0,2.0,0,0,0,0,8,24,171.88037130000004,515.6411138,32,438,124.6,176.9259732,31302.8,0,0,0,0,0,0,0,0,3,155.75,32.0,186.3333333,0,0,0,0,0,0,1,32,3,559,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-46141-6,192.168.3.130,80,200.175.2.130,46141,6,9/1/2020 16:29,61924034,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.968929124,0.161488187,6880448.222,20600000.0,61900000.0,10.0,1753.0,876.5,977.9286784,1568.0,185.0,61900000.0,10300000.0,25300000.0,61900000.0,123.0,0,0,0,0,104,232,0.048446456,0.1130417309999999,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1555.0,0.0,1555.0,1555.0,61900000.0,0.0,61900000.0,61900000.0,Probe
192.168.20.133-74.125.193.132-35928-443-6,74.125.193.132,443,192.168.20.133,35928,6,4/2/2020 12:33,2183,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1374.255612,1091.5,902.9753596,1730.0,453.0,1730.0,1730.0,0.0,1730.0,1730.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,916.1704077,458.0852038,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-23.56.184.239-38876-443-6,23.56.184.239,443,192.168.20.133,38876,6,5/2/2020 13:42,300,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6666.666667,300.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3333.333333,3333.333333,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-74.5.194.10-0-0-0,74.5.194.10,0,192.168.3.130,0,0,10/1/2020 5:57,17,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-47072-53-17,192.168.20.133,47072,192.168.20.2,53,17,7/2/2020 15:11,3949,1,3,42.0,704.0,42,42,42.0,0.0,337,42,234.6666667,166.9620715,188908.5845,1012.914662,1316.333333,2067.854041,3704.0,105.0,0.0,0.0,0.0,0.0,0.0,3949.0,1974.5,2594.37478,3809.0,140.0,0,0,0,0,8,24,253.2286655,759.6859965,42,337,157.6,158.3486659,25074.3,0,0,0,0,0,0,0,0,3,197.0,42.0,234.6666667,0,0,0,0,0,0,1,42,3,704,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
182.184.251.252-192.168.3.130-0-0-0,182.184.251.252,0,192.168.3.130,0,0,10/1/2020 5:56,13,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185.127.17.56-192.168.20.133-443-56758-6,192.168.20.133,56758,185.127.17.56,443,6,5/2/2020 14:18,3211387,16,19,1067.0,33937.0,517,0,66.6875,167.0767164,5200,0,1786.1578949999998,1737.206067,10899.96316,10.89871759,94452.55882,535360.6904,3124180.0,-12.0,3197514.0,213167.6,805712.4768,3125563.0,267.0,3199387.0,177743.7222,735686.7167,3125510.0,2.0,0,0,0,0,320,404,4.9822709000000005,5.916446693999999,0,5200,972.3333332999998,1524.964524,2325516.8,0,1,0,0,0,0,0,0,1,1000.114286,66.6875,1786.1578949999998,0,0,0,0,0,0,16,1067,19,33937,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
148.242.120.161-192.168.3.130-0-0-0,148.242.120.161,0,192.168.3.130,0,0,10/1/2020 5:56,251,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7968.127490000001,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,251.0,251.0,0.0,251.0,251.0,0,0,0,0,0,0,0.0,7968.127490000001,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-41889-6,192.168.3.130,80,200.175.2.130,41889,6,9/1/2020 16:29,62311914,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.962897721,0.160482954,6923546.0,20800000.0,62300000.0,15.0,2131.0,1065.5,1300.369371,1985.0,146.0,62300000.0,10400000.0,25400000.0,62300000.0,191.0,0,0,0,0,104,232,0.048144886,0.1123380669999999,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1904.0,0.0,1904.0,1904.0,62300000.0,0.0,62300000.0,62300000.0,Probe
192.168.20.133-192.168.20.2-38408-53-17,192.168.20.133,38408,192.168.20.2,53,17,5/2/2020 12:25,4763,1,3,34.0,647.0,34,34,34.0,0.0,438,34,215.6666667,205.047149,142977.1153,839.8068444,1587.666667,1900.185342,3730.0,106.0,0.0,0.0,0.0,0.0,0.0,4763.0,2381.5,2056.973626,3836.0,927.0,0,0,0,0,8,24,209.9517111,629.8551332999998,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.6666667,0,0,0,0,0,0,1,34,3,647,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
